Environment,Subject,Action,Start,End,Length
E03,S25,A04,271,286,15
E03,S25,A05,6,22,16
E03,S25,A05,23,38,15
E03,S25,A05,39,54,15
E03,S25,A05,55,72,17
E03,S25,A05,73,88,15
E03,S25,A05,89,104,15
E03,S25,A05,105,120,15
E03,S25,A05,121,136,15
E03,S25,A05,137,153,16
E03,S25,A05,154,170,16
E03,S25,A05,171,185,14
E03,S25,A05,186,200,14
E03,S25,A05,201,217,16
E03,S25,A05,218,233,15
E03,S25,A05,234,250,16
E03,S25,A05,251,266,15
E03,S25,A05,267,283,16
E03,S25,A07,1,11,10
E03,S25,A07,12,30,18
E03,S25,A07,31,49,18
E03,S25,A07,50,66,16
E03,S25,A07,67,84,17
E03,S25,A07,85,98,13
E03,S25,A07,99,111,12
E03,S25,A07,112,129,17
E03,S25,A07,130,147,17
E03,S25,A07,148,168,20
E03,S25,A07,169,187,18
E03,S25,A07,188,206,18
E03,S25,A07,207,225,18
E03,S25,A07,226,248,22
E03,S25,A07,249,267,18
E03,S25,A07,268,286,18
E03,S25,A08,1,12,11
E03,S25,A08,13,29,16
E03,S25,A08,30,46,16
E03,S25,A08,47,64,17
E03,S25,A08,65,83,18
E03,S25,A08,84,101,17
E03,S25,A08,102,120,18
E03,S25,A08,121,139,18
E03,S25,A08,140,157,17
E03,S25,A08,158,174,16
E03,S25,A08,175,192,17
E03,S25,A08,193,209,16
E03,S25,A08,210,227,17
E03,S25,A08,228,245,17
E03,S25,A08,246,264,18
E03,S25,A08,265,282,17
E03,S25,A09,9,29,20
E03,S25,A09,30,49,19
E03,S25,A09,50,68,18
E03,S25,A09,69,85,16
E03,S25,A09,86,104,18
E03,S25,A09,105,123,18
E03,S25,A09,124,141,17
E03,S25,A09,142,158,16
E03,S25,A09,159,176,17
E03,S25,A09,177,195,18
E03,S25,A09,196,213,17
E03,S25,A09,214,231,17
E03,S25,A09,232,249,17
E03,S25,A09,250,267,17
E03,S25,A09,268,285,17
E03,S25,A10,8,26,18
E03,S25,A10,27,45,18
E03,S25,A10,46,63,17
E03,S25,A10,64,82,18
E03,S25,A10,83,98,15
E03,S25,A10,99,116,17
E03,S25,A10,117,132,15
E03,S25,A10,133,149,16
E03,S25,A10,150,167,17
E03,S25,A10,168,184,16
E03,S25,A10,185,201,16
E03,S25,A10,202,218,16
E03,S25,A10,219,235,16
E03,S25,A10,236,252,16
E03,S25,A10,253,268,15
E03,S25,A10,269,286,17
E03,S25,A11,10,30,20
E03,S25,A11,31,49,18
E03,S25,A11,50,69,19
E03,S25,A11,70,90,20
E03,S25,A11,91,108,17
E03,S25,A11,109,128,19
E03,S25,A11,129,147,18
E03,S25,A11,148,167,19
E03,S25,A11,168,187,19
E03,S25,A11,188,208,20
E03,S25,A11,209,228,19
E03,S25,A11,229,250,21
E03,S25,A11,251,269,18
E03,S25,A11,270,291,21
E03,S25,A12,9,25,16
E03,S25,A12,26,43,17
E03,S25,A12,44,63,19
E03,S25,A12,64,81,17
E03,S25,A12,82,103,21
E03,S25,A12,104,121,17
E03,S25,A12,122,139,17
E03,S25,A12,140,159,19
E03,S25,A12,160,180,20
E03,S25,A12,181,198,17
E03,S25,A12,199,218,19
E03,S25,A12,219,236,17
E03,S25,A12,237,255,18
E03,S25,A12,256,275,19
E03,S25,A12,276,293,17
E03,S25,A13,9,28,19
E03,S25,A13,29,47,18
E03,S25,A13,48,66,18
E03,S25,A13,67,86,19
E03,S25,A13,87,104,17
E03,S25,A13,105,123,18
E03,S25,A13,124,141,17
E03,S25,A13,142,160,18
E03,S25,A13,161,178,17
E03,S25,A13,179,198,19
E03,S25,A13,199,216,17
E03,S25,A13,217,235,18
E03,S25,A13,236,252,16
E03,S25,A13,253,271,18
E03,S25,A13,272,288,16
E03,S25,A14,8,22,14
E03,S25,A14,23,40,17
E03,S25,A14,41,58,17
E03,S25,A14,59,76,17
E03,S25,A14,77,95,18
E03,S25,A14,96,112,16
E03,S25,A14,113,132,19
E03,S25,A14,133,150,17
E03,S25,A14,151,168,17
E03,S25,A14,169,186,17
E03,S25,A14,187,207,20
E03,S25,A14,208,227,19
E03,S25,A14,228,247,19
E03,S25,A14,248,264,16
E03,S25,A14,265,282,17
E03,S25,A14,283,297,14
E03,S25,A15,1,18,17
E03,S25,A15,19,49,30
E03,S25,A15,50,78,28
E03,S25,A15,79,109,30
E03,S25,A15,110,138,28
E03,S25,A15,139,166,27
E03,S25,A15,167,196,29
E03,S25,A15,197,224,27
E03,S25,A15,225,251,26
E03,S25,A15,252,279,27
E03,S25,A16,1,22,21
E03,S25,A16,23,48,25
E03,S25,A16,49,73,24
E03,S25,A16,74,99,25
E03,S25,A16,100,122,22
E03,S25,A16,123,147,24
E03,S25,A16,148,172,24
E03,S25,A16,173,197,24
E03,S25,A16,198,222,24
E03,S25,A16,223,248,25
E03,S25,A16,249,272,23
E03,S25,A16,273,296,23
E03,S25,A17,5,15,10
E03,S25,A17,26,36,10
E03,S25,A17,37,47,10
E03,S25,A17,48,58,10
E03,S25,A17,89,99,10
E03,S25,A17,140,150,10
E03,S25,A17,171,181,10
E03,S25,A17,201,211,10
E03,S25,A17,222,232,10
E03,S25,A17,252,262,10
E03,S25,A18,11,21,10
E03,S25,A18,81,91,10
E03,S25,A18,152,162,10
E03,S25,A18,252,262,10
E03,S25,A18,273,283,10
E03,S25,A19,10,36,26
E03,S25,A19,37,62,25
E03,S25,A19,63,87,24
E03,S25,A19,88,111,23
E03,S25,A19,112,142,30
E03,S25,A19,143,163,20
E03,S25,A19,164,183,19
E03,S25,A19,184,210,26
E03,S25,A19,211,236,25
E03,S25,A19,237,261,24
E03,S25,A19,262,283,21
E03,S25,A20,1,13,12
E03,S25,A20,247,276,29
E03,S25,A21,1,20,19
E03,S25,A21,265,294,29
E03,S25,A22,1,13,12
E03,S25,A22,14,35,21
E03,S25,A22,107,134,27
E03,S25,A22,135,164,29
E03,S25,A22,269,296,27
E03,S25,A23,1,20,19
E03,S25,A23,21,43,22
E03,S25,A23,44,73,29
E03,S25,A23,74,103,29
E03,S25,A23,104,133,29
E03,S25,A23,134,161,27
E03,S25,A23,162,189,27
E03,S25,A23,190,216,26
E03,S25,A23,217,246,29
E03,S25,A23,247,277,30
E03,S25,A24,11,29,18
E03,S25,A24,30,48,18
E03,S25,A24,49,65,16
E03,S25,A24,66,84,18
E03,S25,A24,85,102,17
E03,S25,A24,103,119,16
E03,S25,A24,120,136,16
E03,S25,A24,137,155,18
E03,S25,A24,156,174,18
E03,S25,A24,175,193,18
E03,S25,A24,194,213,19
E03,S25,A24,214,232,18
E03,S25,A24,233,252,19
E03,S25,A24,253,272,19
E03,S25,A24,273,291,18
E03,S25,A25,10,25,15
E03,S25,A25,26,45,19
E03,S25,A25,46,61,15
E03,S25,A25,62,76,14
E03,S25,A25,77,94,17
E03,S25,A25,95,112,17
E03,S25,A25,113,130,17
E03,S25,A25,131,147,16
E03,S25,A25,148,165,17
E03,S25,A25,166,182,16
E03,S25,A25,183,199,16
E03,S25,A25,200,215,15
E03,S25,A25,216,234,18
E03,S25,A25,235,253,18
E03,S25,A25,254,271,17
E03,S25,A25,272,289,17
E03,S25,A27,8,26,18
E03,S25,A27,27,44,17
E03,S25,A27,45,63,18
E03,S25,A27,64,85,21
E03,S25,A27,86,102,16
E03,S25,A27,103,119,16
E03,S25,A27,120,139,19
E03,S25,A27,140,158,18
E03,S25,A27,159,177,18
E03,S25,A27,178,195,17
E03,S25,A27,196,213,17
E03,S25,A27,214,232,18
E03,S25,A27,233,249,16
E03,S25,A27,250,268,18
E03,S25,A27,269,286,17
E03,S26,A04,2,17,15
E03,S26,A04,18,36,18
E03,S26,A04,37,57,20
E03,S26,A04,58,78,20
E03,S26,A04,79,97,18
E03,S26,A04,98,116,18
E03,S26,A04,117,135,18
E03,S26,A04,136,154,18
E03,S26,A04,155,173,18
E03,S26,A04,174,191,17
E03,S26,A04,192,210,18
E03,S26,A04,211,228,17
E03,S26,A04,229,246,17
E03,S26,A04,247,263,16
E03,S26,A04,264,279,15
E03,S26,A04,280,294,14
E03,S26,A05,1,14,13
E03,S26,A05,15,29,14
E03,S26,A05,30,44,14
E03,S26,A05,45,59,14
E03,S26,A05,60,74,14
E03,S26,A05,75,90,15
E03,S26,A05,91,105,14
E03,S26,A05,106,120,14
E03,S26,A05,121,136,15
E03,S26,A05,137,152,15
E03,S26,A05,153,168,15
E03,S26,A05,169,184,15
E03,S26,A05,185,198,13
E03,S26,A05,199,214,15
E03,S26,A05,215,228,13
E03,S26,A05,229,244,15
E03,S26,A05,245,257,12
E03,S26,A05,258,270,12
E03,S26,A05,271,284,13
E03,S26,A05,285,297,12
E03,S26,A07,1,15,14
E03,S26,A07,16,35,19
E03,S26,A07,36,55,19
E03,S26,A07,56,75,19
E03,S26,A07,76,94,18
E03,S26,A07,95,113,18
E03,S26,A07,114,131,17
E03,S26,A07,132,150,18
E03,S26,A07,151,171,20
E03,S26,A07,172,190,18
E03,S26,A07,191,209,18
E03,S26,A07,210,228,18
E03,S26,A07,229,249,20
E03,S26,A07,250,268,18
E03,S26,A07,269,289,20
E03,S26,A08,1,17,16
E03,S26,A08,18,34,16
E03,S26,A08,35,53,18
E03,S26,A08,54,73,19
E03,S26,A08,74,92,18
E03,S26,A08,93,111,18
E03,S26,A08,112,129,17
E03,S26,A08,130,148,18
E03,S26,A08,149,166,17
E03,S26,A08,167,185,18
E03,S26,A08,186,203,17
E03,S26,A08,204,221,17
E03,S26,A08,222,239,17
E03,S26,A08,240,257,17
E03,S26,A08,258,275,17
E03,S26,A08,276,293,17
E03,S26,A09,1,13,12
E03,S26,A09,14,26,12
E03,S26,A09,27,39,12
E03,S26,A09,40,52,12
E03,S26,A09,53,65,12
E03,S26,A09,66,78,12
E03,S26,A09,79,90,11
E03,S26,A09,91,104,13
E03,S26,A09,105,118,13
E03,S26,A09,119,131,12
E03,S26,A09,132,144,12
E03,S26,A09,145,158,13
E03,S26,A09,159,171,12
E03,S26,A09,172,184,12
E03,S26,A09,185,198,13
E03,S26,A09,199,211,12
E03,S26,A09,212,225,13
E03,S26,A09,226,240,14
E03,S26,A09,241,254,13
E03,S26,A09,255,268,13
E03,S26,A09,269,284,15
E03,S26,A10,10,25,15
E03,S26,A10,26,40,14
E03,S26,A10,41,56,15
E03,S26,A10,57,73,16
E03,S26,A10,74,89,15
E03,S26,A10,90,106,16
E03,S26,A10,107,124,17
E03,S26,A10,125,141,16
E03,S26,A10,142,159,17
E03,S26,A10,160,175,15
E03,S26,A10,176,193,17
E03,S26,A10,194,210,16
E03,S26,A10,211,227,16
E03,S26,A10,228,245,17
E03,S26,A10,246,263,17
E03,S26,A10,264,280,16
E03,S26,A11,1,14,13
E03,S26,A11,15,33,18
E03,S26,A11,34,51,17
E03,S26,A11,52,71,19
E03,S26,A11,72,89,17
E03,S26,A11,90,107,17
E03,S26,A11,108,122,14
E03,S26,A11,123,144,21
E03,S26,A11,145,164,19
E03,S26,A11,165,184,19
E03,S26,A11,185,203,18
E03,S26,A11,204,223,19
E03,S26,A11,224,247,23
E03,S26,A11,248,268,20
E03,S26,A11,269,287,18
E03,S26,A12,9,20,11
E03,S26,A12,21,34,13
E03,S26,A12,35,48,13
E03,S26,A12,49,64,15
E03,S26,A12,65,76,11
E03,S26,A12,77,94,17
E03,S26,A12,95,109,14
E03,S26,A12,110,124,14
E03,S26,A12,125,139,14
E03,S26,A12,140,154,14
E03,S26,A12,155,168,13
E03,S26,A12,169,180,11
E03,S26,A12,181,194,13
E03,S26,A12,195,211,16
E03,S26,A12,212,224,12
E03,S26,A12,225,238,13
E03,S26,A12,239,252,13
E03,S26,A12,253,265,12
E03,S26,A12,266,279,13
E03,S26,A12,280,296,16
E03,S26,A13,1,12,11
E03,S26,A13,13,24,11
E03,S26,A13,25,41,16
E03,S26,A13,42,53,11
E03,S26,A13,54,66,12
E03,S26,A13,67,79,12
E03,S26,A13,80,91,11
E03,S26,A13,92,102,10
E03,S26,A13,103,113,10
E03,S26,A13,114,124,10
E03,S26,A13,125,137,12
E03,S26,A13,138,149,11
E03,S26,A13,150,161,11
E03,S26,A13,162,175,13
E03,S26,A13,176,187,11
E03,S26,A13,188,200,12
E03,S26,A13,201,215,14
E03,S26,A13,216,229,13
E03,S26,A13,230,243,13
E03,S26,A13,244,257,13
E03,S26,A13,258,271,13
E03,S26,A13,272,285,13
E03,S26,A14,10,20,10
E03,S26,A14,21,34,13
E03,S26,A14,35,45,10
E03,S26,A14,46,57,11
E03,S26,A14,58,69,11
E03,S26,A14,70,82,12
E03,S26,A14,83,94,11
E03,S26,A14,95,106,11
E03,S26,A14,107,119,12
E03,S26,A14,120,132,12
E03,S26,A14,133,145,12
E03,S26,A14,146,157,11
E03,S26,A14,158,169,11
E03,S26,A14,170,181,11
E03,S26,A14,182,193,11
E03,S26,A14,194,205,11
E03,S26,A14,206,217,11
E03,S26,A14,218,229,11
E03,S26,A14,230,241,11
E03,S26,A14,242,252,10
E03,S26,A14,253,264,11
E03,S26,A14,265,277,12
E03,S26,A14,278,289,11
E03,S26,A15,1,15,14
E03,S26,A15,16,33,17
E03,S26,A15,34,52,18
E03,S26,A15,53,71,18
E03,S26,A15,72,91,19
E03,S26,A15,92,112,20
E03,S26,A15,113,131,18
E03,S26,A15,132,150,18
E03,S26,A15,151,171,20
E03,S26,A15,172,190,18
E03,S26,A15,191,211,20
E03,S26,A15,212,234,22
E03,S26,A15,235,253,18
E03,S26,A15,254,275,21
E03,S26,A15,276,294,18
E03,S26,A16,1,13,12
E03,S26,A16,14,31,17
E03,S26,A16,32,49,17
E03,S26,A16,50,66,16
E03,S26,A16,67,84,17
E03,S26,A16,85,102,17
E03,S26,A16,103,120,17
E03,S26,A16,121,138,17
E03,S26,A16,139,156,17
E03,S26,A16,157,174,17
E03,S26,A16,175,191,16
E03,S26,A16,192,209,17
E03,S26,A16,210,226,16
E03,S26,A16,227,244,17
E03,S26,A16,245,261,16
E03,S26,A16,262,279,17
E03,S26,A16,280,296,16
E03,S26,A17,11,26,15
E03,S26,A17,27,41,14
E03,S26,A17,42,56,14
E03,S26,A17,57,71,14
E03,S26,A17,72,86,14
E03,S26,A17,87,99,12
E03,S26,A17,100,113,13
E03,S26,A17,114,128,14
E03,S26,A17,129,141,12
E03,S26,A17,142,155,13
E03,S26,A17,156,168,12
E03,S26,A17,169,182,13
E03,S26,A17,183,195,12
E03,S26,A17,196,209,13
E03,S26,A17,210,222,12
E03,S26,A17,223,236,13
E03,S26,A17,237,249,12
E03,S26,A17,250,263,13
E03,S26,A17,264,276,12
E03,S26,A17,277,289,12
E03,S26,A18,9,20,11
E03,S26,A18,21,32,11
E03,S26,A18,33,43,10
E03,S26,A18,44,54,10
E03,S26,A18,55,65,10
E03,S26,A18,66,76,10
E03,S26,A18,77,88,11
E03,S26,A18,89,99,10
E03,S26,A18,100,110,10
E03,S26,A18,111,121,10
E03,S26,A18,122,132,10
E03,S26,A18,133,143,10
E03,S26,A18,144,154,10
E03,S26,A18,155,165,10
E03,S26,A18,166,176,10
E03,S26,A18,177,187,10
E03,S26,A18,198,208,10
E03,S26,A18,209,219,10
E03,S26,A18,220,230,10
E03,S26,A18,241,251,10
E03,S26,A18,252,262,10
E03,S26,A18,263,274,11
E03,S26,A18,275,285,10
E03,S26,A18,286,296,10
E03,S26,A19,2,16,14
E03,S26,A19,17,32,15
E03,S26,A19,33,50,17
E03,S26,A19,51,65,14
E03,S26,A19,66,81,15
E03,S26,A19,82,99,17
E03,S26,A19,100,116,16
E03,S26,A19,117,132,15
E03,S26,A19,133,150,17
E03,S26,A19,151,166,15
E03,S26,A19,167,185,18
E03,S26,A19,186,201,15
E03,S26,A19,202,220,18
E03,S26,A19,221,239,18
E03,S26,A19,240,257,17
E03,S26,A19,258,276,18
E03,S26,A19,277,293,16
E03,S26,A20,1,12,11
E03,S26,A20,13,31,18
E03,S26,A20,32,50,18
E03,S26,A20,51,69,18
E03,S26,A20,70,88,18
E03,S26,A20,89,107,18
E03,S26,A20,108,127,19
E03,S26,A20,128,146,18
E03,S26,A20,147,165,18
E03,S26,A20,166,184,18
E03,S26,A20,185,203,18
E03,S26,A20,204,221,17
E03,S26,A20,222,240,18
E03,S26,A20,241,259,18
E03,S26,A20,260,276,16
E03,S26,A20,277,294,17
E03,S26,A21,1,12,11
E03,S26,A21,13,31,18
E03,S26,A21,32,51,19
E03,S26,A21,52,70,18
E03,S26,A21,71,90,19
E03,S26,A21,91,111,20
E03,S26,A21,112,130,18
E03,S26,A21,131,150,19
E03,S26,A21,151,169,18
E03,S26,A21,170,189,19
E03,S26,A21,190,208,18
E03,S26,A21,209,228,19
E03,S26,A21,229,248,19
E03,S26,A21,249,267,18
E03,S26,A21,268,288,20
E03,S26,A22,1,11,10
E03,S26,A22,12,28,16
E03,S26,A22,29,47,18
E03,S26,A22,48,64,16
E03,S26,A22,65,83,18
E03,S26,A22,84,97,13
E03,S26,A22,98,115,17
E03,S26,A22,116,134,18
E03,S26,A22,135,151,16
E03,S26,A22,152,171,19
E03,S26,A22,172,187,15
E03,S26,A22,188,204,16
E03,S26,A22,205,221,16
E03,S26,A22,222,237,15
E03,S26,A22,238,255,17
E03,S26,A22,256,273,17
E03,S26,A22,274,292,18
E03,S26,A23,2,16,14
E03,S26,A23,17,34,17
E03,S26,A23,35,52,17
E03,S26,A23,53,66,13
E03,S26,A23,67,88,21
E03,S26,A23,89,104,15
E03,S26,A23,105,121,16
E03,S26,A23,122,138,16
E03,S26,A23,139,155,16
E03,S26,A23,156,172,16
E03,S26,A23,173,186,13
E03,S26,A23,187,206,19
E03,S26,A23,207,224,17
E03,S26,A23,225,241,16
E03,S26,A23,242,257,15
E03,S26,A24,8,18,10
E03,S26,A24,19,31,12
E03,S26,A24,32,45,13
E03,S26,A24,46,58,12
E03,S26,A24,59,70,11
E03,S26,A24,71,84,13
E03,S26,A24,85,96,11
E03,S26,A24,97,109,12
E03,S26,A24,110,122,12
E03,S26,A24,123,135,12
E03,S26,A24,136,148,12
E03,S26,A24,149,161,12
E03,S26,A24,162,173,11
E03,S26,A24,174,184,10
E03,S26,A24,185,195,10
E03,S26,A24,196,207,11
E03,S26,A24,208,219,11
E03,S26,A24,220,231,11
E03,S26,A24,232,244,12
E03,S26,A24,245,257,12
E03,S26,A24,258,269,11
E03,S26,A24,270,282,12
E03,S26,A24,283,296,13
E03,S26,A25,9,21,12
E03,S26,A25,22,32,10
E03,S26,A25,33,43,10
E03,S26,A25,44,55,11
E03,S26,A25,56,67,11
E03,S26,A25,68,78,10
E03,S26,A25,89,99,10
E03,S26,A25,100,110,10
E03,S26,A25,131,142,11
E03,S26,A25,152,162,10
E03,S26,A25,163,175,12
E03,S26,A25,186,196,10
E03,S26,A25,197,208,11
E03,S26,A25,219,247,28
E03,S26,A27,9,26,17
E03,S26,A27,27,45,18
E03,S26,A27,46,64,18
E03,S26,A27,65,80,15
E03,S26,A27,81,98,17
E03,S26,A27,99,116,17
E03,S26,A27,117,136,19
E03,S26,A27,137,153,16
E03,S26,A27,154,171,17
E03,S26,A27,172,189,17
E03,S26,A27,190,207,17
E03,S26,A27,208,225,17
E03,S26,A27,226,244,18
E03,S26,A27,245,261,16
E03,S26,A27,262,281,19
E03,S27,A04,1,15,14
E03,S27,A04,16,35,19
E03,S27,A04,36,55,19
E03,S27,A04,56,76,20
E03,S27,A04,77,96,19
E03,S27,A04,97,117,20
E03,S27,A04,118,137,19
E03,S27,A04,138,157,19
E03,S27,A04,158,177,19
E03,S27,A04,178,197,19
E03,S27,A04,198,217,19
E03,S27,A04,218,238,20
E03,S27,A04,239,257,18
E03,S27,A04,258,275,17
E03,S27,A04,276,296,20
E03,S27,A05,1,14,13
E03,S27,A05,15,32,17
E03,S27,A05,33,51,18
E03,S27,A05,52,68,16
E03,S27,A05,69,86,17
E03,S27,A05,87,104,17
E03,S27,A05,105,124,19
E03,S27,A05,125,142,17
E03,S27,A05,143,160,17
E03,S27,A05,161,178,17
E03,S27,A05,179,196,17
E03,S27,A05,197,213,16
E03,S27,A05,214,231,17
E03,S27,A05,232,248,16
E03,S27,A05,249,267,18
E03,S27,A05,268,286,18
E03,S27,A08,1,30,29
E03,S27,A08,201,231,30
E03,S27,A09,1,11,10
E03,S27,A09,12,34,22
E03,S27,A09,35,56,21
E03,S27,A09,57,80,23
E03,S27,A09,81,104,23
E03,S27,A09,105,126,21
E03,S27,A09,127,155,28
E03,S27,A09,156,180,24
E03,S27,A09,181,204,23
E03,S27,A09,205,229,24
E03,S27,A09,230,255,25
E03,S27,A09,256,282,26
E03,S27,A10,1,16,15
E03,S27,A10,17,43,26
E03,S27,A10,44,72,28
E03,S27,A10,73,99,26
E03,S27,A10,100,127,27
E03,S27,A10,128,156,28
E03,S27,A10,157,186,29
E03,S27,A10,187,216,29
E03,S27,A10,217,245,28
E03,S27,A12,1,23,22
E03,S27,A12,24,53,29
E03,S27,A12,119,149,30
E03,S27,A12,150,180,30
E03,S27,A12,249,278,29
E03,S27,A13,1,18,17
E03,S27,A13,19,46,27
E03,S27,A13,47,75,28
E03,S27,A13,76,102,26
E03,S27,A13,103,129,26
E03,S27,A13,130,158,28
E03,S27,A13,159,186,27
E03,S27,A13,187,211,24
E03,S27,A13,212,239,27
E03,S27,A13,240,267,27
E03,S27,A13,268,296,28
E03,S27,A14,1,15,14
E03,S27,A14,16,42,26
E03,S27,A14,43,65,22
E03,S27,A14,66,85,19
E03,S27,A14,86,110,24
E03,S27,A14,111,131,20
E03,S27,A14,132,154,22
E03,S27,A14,155,177,22
E03,S27,A14,178,200,22
E03,S27,A14,201,222,21
E03,S27,A14,223,245,22
E03,S27,A14,246,267,21
E03,S27,A14,268,291,23
E03,S27,A15,1,21,20
E03,S27,A15,56,84,28
E03,S27,A15,85,112,27
E03,S27,A15,145,173,28
E03,S27,A15,174,202,28
E03,S27,A15,203,233,30
E03,S27,A15,267,296,29
E03,S27,A16,2,29,27
E03,S27,A16,30,59,29
E03,S27,A16,60,88,28
E03,S27,A16,89,117,28
E03,S27,A16,118,146,28
E03,S27,A16,147,174,27
E03,S27,A16,175,202,27
E03,S27,A16,203,230,27
E03,S27,A16,231,259,28
E03,S27,A16,260,288,28
E03,S27,A17,8,21,13
E03,S27,A17,22,34,12
E03,S27,A17,35,47,12
E03,S27,A17,48,62,14
E03,S27,A17,63,75,12
E03,S27,A17,76,89,13
E03,S27,A17,90,103,13
E03,S27,A17,104,117,13
E03,S27,A17,118,131,13
E03,S27,A17,132,145,13
E03,S27,A17,146,159,13
E03,S27,A17,160,173,13
E03,S27,A17,174,187,13
E03,S27,A17,188,201,13
E03,S27,A17,202,215,13
E03,S27,A17,216,230,14
E03,S27,A17,231,244,13
E03,S27,A17,245,259,14
E03,S27,A17,260,272,12
E03,S27,A17,273,287,14
E03,S27,A18,19,29,10
E03,S27,A18,30,42,12
E03,S27,A18,43,53,10
E03,S27,A18,54,64,10
E03,S27,A18,65,76,11
E03,S27,A18,77,88,11
E03,S27,A18,89,99,10
E03,S27,A18,100,110,10
E03,S27,A18,111,122,11
E03,S27,A18,123,134,11
E03,S27,A18,135,146,11
E03,S27,A18,147,157,10
E03,S27,A18,158,169,11
E03,S27,A18,170,180,10
E03,S27,A18,181,192,11
E03,S27,A18,193,204,11
E03,S27,A18,205,216,11
E03,S27,A18,217,227,10
E03,S27,A18,228,238,10
E03,S27,A18,239,250,11
E03,S27,A18,251,263,12
E03,S27,A18,264,275,11
E03,S27,A18,276,287,11
E03,S27,A19,1,17,16
E03,S27,A19,50,75,25
E03,S27,A19,76,99,23
E03,S27,A19,100,125,25
E03,S27,A19,126,149,23
E03,S27,A19,150,172,22
E03,S27,A19,173,198,25
E03,S27,A19,199,224,25
E03,S27,A19,225,247,22
E03,S27,A19,248,268,20
E03,S27,A19,269,292,23
E03,S27,A20,1,31,30
E03,S27,A20,32,62,30
E03,S27,A20,63,92,29
E03,S27,A20,126,155,29
E03,S27,A20,156,184,28
E03,S27,A20,185,215,30
E03,S27,A20,216,245,29
E03,S27,A20,246,275,29
E03,S27,A21,10,33,23
E03,S27,A21,34,59,25
E03,S27,A21,60,86,26
E03,S27,A21,87,115,28
E03,S27,A21,116,143,27
E03,S27,A21,177,199,22
E03,S27,A21,200,228,28
E03,S27,A21,229,255,26
E03,S27,A21,256,283,27
E03,S27,A22,1,17,16
E03,S27,A22,18,42,24
E03,S27,A22,43,68,25
E03,S27,A22,69,97,28
E03,S27,A22,98,124,26
E03,S27,A22,157,186,29
E03,S27,A22,187,215,28
E03,S27,A22,216,245,29
E03,S27,A22,246,275,29
E03,S27,A23,1,30,29
E03,S27,A23,31,55,24
E03,S27,A23,56,86,30
E03,S27,A23,151,178,27
E03,S27,A23,179,207,28
E03,S27,A23,208,237,29
E03,S27,A23,238,267,29
E03,S27,A24,1,11,10
E03,S27,A24,12,32,20
E03,S27,A24,33,53,20
E03,S27,A24,54,72,18
E03,S27,A24,73,92,19
E03,S27,A24,93,112,19
E03,S27,A24,113,130,17
E03,S27,A24,131,150,19
E03,S27,A24,151,170,19
E03,S27,A24,171,193,22
E03,S27,A24,194,217,23
E03,S27,A24,218,237,19
E03,S27,A24,238,257,19
E03,S27,A24,258,282,24
E03,S27,A25,2,16,14
E03,S27,A25,17,39,22
E03,S27,A25,40,62,22
E03,S27,A25,63,82,19
E03,S27,A25,83,103,20
E03,S27,A25,104,120,16
E03,S27,A25,121,140,19
E03,S27,A25,141,158,17
E03,S27,A25,159,180,21
E03,S27,A25,181,204,23
E03,S27,A25,205,224,19
E03,S27,A25,225,244,19
E03,S27,A25,245,264,19
E03,S27,A25,265,284,19
E03,S27,A26,9,19,10
E03,S27,A26,68,78,10
E03,S27,A26,79,89,10
E03,S27,A26,110,120,10
E03,S27,A26,131,141,10
E03,S27,A26,152,162,10
E03,S27,A26,173,183,10
E03,S27,A26,193,203,10
E03,S27,A26,234,244,10
E03,S27,A26,255,265,10
E03,S27,A27,1,17,16
E03,S27,A27,18,38,20
E03,S27,A27,39,60,21
E03,S27,A27,61,81,20
E03,S27,A27,82,101,19
E03,S27,A27,102,124,22
E03,S27,A27,125,144,19
E03,S27,A27,145,165,20
E03,S27,A27,166,187,21
E03,S27,A27,188,209,21
E03,S27,A27,210,229,19
E03,S27,A27,230,248,18
E03,S27,A27,249,270,21
E03,S27,A27,271,290,19
E03,S28,A04,1,11,10
E03,S28,A04,12,36,24
E03,S28,A04,37,61,24
E03,S28,A04,62,87,25
E03,S28,A04,88,112,24
E03,S28,A04,113,138,25
E03,S28,A04,139,163,24
E03,S28,A04,164,189,25
E03,S28,A04,190,216,26
E03,S28,A04,217,242,25
E03,S28,A04,243,268,25
E03,S28,A04,269,296,27
E03,S28,A05,1,17,16
E03,S28,A05,18,41,23
E03,S28,A05,42,66,24
E03,S28,A05,67,90,23
E03,S28,A05,91,117,26
E03,S28,A05,118,143,25
E03,S28,A05,144,169,25
E03,S28,A05,170,196,26
E03,S28,A05,197,223,26
E03,S28,A05,224,250,26
E03,S28,A05,251,279,28
E03,S28,A07,1,22,21
E03,S28,A07,55,84,29
E03,S28,A07,85,115,30
E03,S28,A07,116,140,24
E03,S28,A07,174,201,27
E03,S28,A07,202,228,26
E03,S28,A07,229,254,25
E03,S28,A07,255,280,25
E03,S28,A08,1,20,19
E03,S28,A08,21,44,23
E03,S28,A08,45,69,24
E03,S28,A08,70,94,24
E03,S28,A08,95,116,21
E03,S28,A08,117,137,20
E03,S28,A08,138,161,23
E03,S28,A08,162,182,20
E03,S28,A08,183,204,21
E03,S28,A08,205,228,23
E03,S28,A08,229,248,19
E03,S28,A08,249,269,20
E03,S28,A08,270,290,20
E03,S28,A09,11,27,16
E03,S28,A09,28,51,23
E03,S28,A09,52,69,17
